temperature,pressure,speed,vibration,torque,humidity,current,voltage,load,cycle_time,defect
53.058381444204336,102.60673765823907,193.92547942446672,26.081232394377857,76.55873872216111,43.100795153521915,16.70880400224144,224.86987353253778,55.10843824815784,114.97249540160422,0
55.154997612479754,94.4969484615458,173.0825815305357,38.67468287918404,66.84243744232914,36.48393437105003,15.682431684984067,222.14485952213823,54.62021471178045,93.83200667090918,1
54.65640059558099,93.28376632061949,183.61484280557005,25.716139530866037,76.6508941706036,37.149288968024806,18.000549218001975,194.1098407199985,64.66444596840262,109.64585650144193,1
45.80391238388681,99.74445929008554,190.47558252910682,27.222266102565666,86.69756750974109,49.96546760118722,15.149019187653545,215.94449954858246,60.79047802150279,117.24689516975302,0
48.45393812074393,111.72729019259364,217.48778361425454,31.021945158014884,78.58908611611622,45.136207788632184,17.051264227745165,219.58923519394384,57.11843969488882,118.27573602762236,1
51.65631715701782,105.43600154594432,205.2512265800385,23.989252369619557,82.69589751257473,44.03041428774943,20.28402382098524,249.2966079740886,61.83012928311482,97.76652864484038,1
54.877725635611796,96.29385667913894,203.8717982273509,28.02159644121868,73.10390423989898,42.03276970374353,16.196198310094932,230.30434948148016,50.08472958895368,137.27498374571212,1
47.60412881077355,107.71698710648344,217.01795924335943,31.587266306250875,80.99920191538969,42.86367808163474,15.098656331589687,243.04091772564294,61.05278623909678,118.46845411662842,0
49.07170511668092,71.51457379369924,197.25256423201208,28.335697978087445,77.23414270573221,52.32838256141697,16.44489397044196,228.96306558842093,61.50602492844634,120.56329614990844,0
44.468325129969855,111.48765700372104,207.8092969985778,29.53306570550026,67.39271416250214,42.653291426923815,14.26943828359223,209.3304515957578,44.96953140642519,126.00962457509755,1
44.01896687959665,82.60286221221901,197.93556494135007,27.353339437758144,77.548168038391,35.61254700688902,19.775935411049463,221.75686324224776,69.95693754370362,108.17885619144494,0
54.06262911197099,96.37559058596868,205.30724698799256,22.427648454096165,67.06642669247752,50.205562428781214,15.360142075391963,223.5433546939635,51.185662947730044,126.84533959699044,0
56.78120014285412,88.80330105373856,188.34482684776836,31.607966056696192,69.93695780092166,43.56586335294698,14.454133359548974,205.91266645343978,60.903097992064346,114.49388030972726,1
49.63994939209833,87.05318524279095,151.22365683447143,38.774665358236206,76.514626458339,45.219771058729435,13.328621989959927,214.23418935110618,71.6441174053527,106.55121689029212,0
55.01766448946012,111.6082678737852,197.3144167562739,30.09200815391719,77.377954187041,56.25304814479657,17.19444038321288,216.91349509484243,69.25676757713869,128.601712400331,1
51.808180125238174,95.32298798688109,228.4549627219988,31.126320586237746,65.48614027938297,44.85607609854645,16.73437482565548,244.08429748847678,60.34333388568835,142.37510788202712,0
46.774401226974376,103.46503881730716,218.52430804483186,33.4636137755843,83.43188616946301,47.02428571183108,14.005291257171814,188.7888921191353,56.37500997117932,130.87244060228747,0
51.80697802754207,99.53079421120816,219.3079496918234,23.653347517266504,79.57605022640378,36.74753556091172,16.152902690244844,238.08727631074066,69.47511908575567,133.84466347710645,1
57.690182832329846,104.77040827223121,224.72261443612436,38.51257329064803,69.36217251511293,43.46231383354328,11.982888063574286,205.94807147560925,66.7469497780862,112.19054090156551,1
49.82086980445024,100.76821891060256,201.77315181922876,31.01164398211401,62.699321628406594,49.266682316460205,15.369941150146312,199.41881219095578,53.8163497995587,96.03570406247316,0
57.82321827907003,87.1700777581143,203.94631414811192,38.15928449544555,73.84076336734854,34.112383863111305,15.90551270415339,237.69913195057697,52.0510635299831,142.35206283149762,1
36.901274479551276,109.9626681944714,187.646962091313,26.334835022380055,71.43245028911072,46.40591565180997,18.414659619118446,230.97847103851572,39.27644818304002,150.8177233410714,0
54.10951252187612,95.06243416838687,193.678542879459,39.09030961278913,75.90512365642418,45.70553750851364,13.458362394542622,238.81778053571784,61.54031841683587,143.14210160654522,0
50.435235341190854,84.4341810134025,212.31542299542284,33.875777470173915,72.09506671075548,45.28901218911208,12.443294742395352,232.01052921318364,59.17302254981601,114.96321091530376,1
48.50496324767066,95.71884839034088,224.0776887433763,32.76520042926179,58.94034511403992,52.2601122906077,13.209144078149917,250.89767502606102,71.36191374642542,102.68048491906734,0
50.458803882677515,115.00759790634311,197.21107448638,31.17012227176574,71.89322449359074,47.34106960393965,12.32686299937016,228.38085755416728,63.590550934803666,104.0147595327065,1
40.06215542699554,108.50221742113493,190.99621470297177,28.757356909627752,72.55504711145349,55.34650328849511,17.673314715517968,217.65283935815262,73.3422919417269,94.74401148578927,1
48.90164056081244,96.5134786559214,200.01055917713194,36.00265829236936,80.06928819819247,38.044873390841744,18.097278590048074,225.14389565982015,53.02635772083829,118.38932072384932,0
51.78556285755873,96.50742295681572,212.0241349785823,30.701799349240236,69.4144026031116,45.95147197052844,15.640433155897657,238.65203692518946,71.38150330967619,144.08516937123682,0
57.38947022370758,96.78364948782617,171.12290367732916,20.164651482064237,88.42939738698053,45.59126750472963,17.442589891370297,208.30937012109825,54.71083620895345,117.87506052191635,1
47.40864890863176,120.76747983560841,154.07638093725524,24.414067691464986,59.70687559478594,37.51521854371444,15.267916761160471,210.22167126202928,67.77596061792272,124.53484350522412,1
45.95753198553406,103.81935452231554,188.98926301016832,29.070771239036265,85.489339982421,51.69406501463942,14.809776704598468,215.3655997810314,45.41241607469306,140.63395446456312,0
47.491214782077314,104.3004164719107,175.58575148171684,31.549994915827774,73.20544823297516,61.27271314096973,14.333924761892476,188.43125801852003,62.351352993661884,113.93857032251401,0
54.57701058851037,110.30283454031843,189.8371960470538,29.71705755550052,81.87667897874844,44.88095747861318,14.379218017244868,222.0711761262632,40.153120585540904,150.53297185079393,1
51.64375554829842,102.38789159026514,197.04439362365056,36.094853948968314,75.63841187246986,48.535147617916365,11.904396887381937,191.70806944073462,57.32862514058245,149.8814161124618,1
47.351198981164806,97.40957854179297,190.93503181953974,20.244490679806876,84.11644428820375,45.59162933070729,15.528509527214679,220.7958896939893,64.40353993877913,118.03332991979276,0
52.56633716556678,98.03650150915021,229.0493506894149,30.717939682525802,71.90110428357751,40.00490731064977,14.919332179571912,232.97934634202875,54.790314487689045,111.3369860397118,1
50.4853877467402,99.28398740585936,206.5348952920464,20.910103873064227,66.21103659857751,32.25467805538589,16.490721448155753,212.84685309034248,49.49562371244033,130.4585706958547,0
54.84322495266444,99.62777763490159,206.00948719221657,33.79856147742084,86.3640342981685,40.05958561833244,15.18704699287722,245.15673805280306,68.46118469295934,114.78712586221712,0
46.48973453061324,107.2762954363698,212.44414288086804,29.527706427789987,74.09215483294287,35.256291333337884,14.674592596861816,198.0924865087227,58.96537210153077,102.65167174398995,0
48.36168926701116,100.519458858073,177.22333764438463,32.09804986012059,76.77246778899368,56.92871454641383,13.257613939984738,237.86891022447747,55.10429352969329,139.21857980284472,0
48.03945923433921,107.3264007721558,220.78223574840538,25.68058519705117,84.87801531235836,44.194232142537324,15.144306473643523,230.12705584610381,60.41895921154276,138.2467108091562,0
42.68242525933941,99.19283419891417,198.4847142692908,36.39732465828875,66.74435806324452,42.57856469666981,16.476474461632325,194.25950127533966,86.36669141945589,122.33267405645341,0
51.48060138532288,100.7863519031609,213.40961234482424,35.20862332029426,79.76392718111406,51.22407677351464,12.71332201783228,260.661914485608,71.53502849781543,101.05702869407733,1
51.30527636089945,80.01799315467892,178.5628553391969,32.91772151505944,70.28084194829687,37.147742280008785,15.174947507361479,219.0438207174405,71.62573668187841,101.55710623173921,0
50.025567283212304,109.16327674702481,168.92482467967872,29.352413765682797,73.94264515484502,39.63195173396814,15.466085903058968,206.83773966766552,64.35546318992364,121.6084393262873,0
48.82706433312426,103.46488475897992,216.35779316050056,32.89928642647566,75.57823172307431,45.47650588474035,13.563870432763471,198.89369207823975,61.66485272577147,112.50193448242452,1
42.923146289747926,109.98010109859652,207.52819052195034,26.465537160063256,62.99822510842451,52.20138293996436,13.824287390183999,216.69972958510488,36.03917711669584,114.88360601787588,0
47.89677338617321,71.03744621806311,181.9589689128498,34.27777829510356,68.76930365743652,48.51179531618152,15.461221697532428,218.0888969141506,53.21019653536868,135.32944732590005,0
48.286427417366156,120.88374704780728,182.6067383745061,38.2474044716196,85.80858313930511,46.738275997611176,12.733157963414754,221.53968292809498,55.19425586797526,130.99768976133836,1
45.9886136538919,98.60410371844826,222.5086956882954,35.353052799895934,82.08952950867837,45.54682414665211,15.699847430498785,215.5330576566406,41.25107935952467,140.6721402074642,0
49.19357144166995,111.08182816737516,176.21176214265344,26.351987650962954,74.49888338138211,47.80165098868743,13.2092912526816,229.4983796517264,48.42584209784566,105.14065164934114,1
52.02025428407269,89.60094072874469,232.85345906511927,31.807086586365514,76.94498766810314,46.411570335904784,17.125707386066434,214.1855525100513,40.19163529077366,114.85212646969931,0
59.43092950605265,106.12773905062569,181.98758530704262,23.53429228120676,72.64605995490834,37.79019407656145,19.6756554907766,190.97553824139294,59.61676164302627,131.3847254319017,1
50.872889064159196,89.46584436826343,212.76783851216766,32.86195155587838,85.85266708662385,45.32255455143206,13.27848639659636,217.75957756525537,68.18765970848816,126.72117511519338,0
51.28775195361382,93.76231039304194,193.4276304850203,32.253017064312694,73.3971793776467,37.484179387575736,16.06841572474935,184.48783519940082,71.06774518624329,142.98570573881432,0
49.62777042116917,119.14031353866787,212.06374862164685,20.65091830233918,76.85473673707878,45.56757780030576,13.54651619023596,225.30655946337083,64.14784462079241,126.30805058856104,1
40.40614392350479,98.09317599236654,189.11771995771613,24.19108078043818,84.16824115313652,41.63546440958231,17.08190834759558,205.31049654576046,50.36603658801431,147.7216365615833,1
49.867430622753915,102.17432873179723,196.7441418785541,28.584305516281166,68.78102812123275,62.77567135948003,12.46948318182957,222.45040532373702,40.6793484148004,128.1002670258471,0
50.30115104970513,108.70067730688754,200.81838350791443,28.495701264295867,87.47031347597515,44.720739313738015,15.961173516855425,239.71112472286907,42.43131300598498,135.9325117138299,0
62.316210562426434,104.95681887972604,179.95625088437055,23.952615322905974,62.756308722052985,35.17032303616888,13.254022066221294,205.76876957098,47.310174227455015,115.14727579823314,1
49.03819517609439,101.50418905143576,214.8164869084025,31.944893646760917,88.0371370489024,44.06073852526153,14.586030821803263,235.91884387768178,51.111403019643255,120.21430817825984,0
51.50773671166806,103.64961002466225,189.7357286705683,31.25736804470256,72.01859532838421,48.635511219465215,12.937949449705386,213.4991564997077,58.40251502008413,133.66416605759213,0
49.82644115147378,124.03415585238275,195.42800169319963,29.028654340107405,73.05841001739775,56.71354762306767,16.644700941791505,246.29792203098378,49.85835781873032,144.19467255889583,1
44.15660981190234,99.42381202966415,180.11301250782975,26.221042499208185,59.87991863053646,40.87383320042897,13.326039291120827,214.5227108020268,63.38975893668261,130.9385542396613,1
55.7141140725751,102.01099046714967,148.7533268240938,35.24353563208282,71.36164226097846,33.92300418183452,16.103928518663654,207.39260521739962,57.677264972005275,118.7524234209807,1
53.75966516343387,110.50654396007612,196.17944474799663,38.27703556544148,66.68154775178493,50.717859080016865,14.311803943475335,230.30857675592932,60.10545711741025,140.66002544292513,1
53.95515973521523,111.05525932957984,248.2523084322583,27.582192580767316,70.13882923701222,35.33580905870244,14.771055256402274,213.46315405564548,71.40250552671205,87.12032015580178,1
45.4530627260263,111.8703030556038,215.69208575796048,26.939165414225897,73.90151227368897,41.94691190944761,15.295511814800257,207.37825728806487,48.197682657996296,98.6664824773969,1
57.013971554680495,106.38730222029184,199.6147924053121,32.45603832705998,82.66233291578324,43.196656601423044,13.476350656682303,212.83240223944313,64.18704578292369,130.22451335502583,1
42.990744686038596,88.56995087269516,194.74218341583466,28.209853101265068,76.66082681120501,44.51256582689924,15.420734227081773,219.33090201725497,59.86026771523927,120.21162534379687,0
52.93428546900135,116.33431532301096,200.44931785624092,29.30301399668383,77.46141322720891,49.82415119952035,18.060669128708824,240.13270196867282,56.66513719030305,129.0827047668625,1
60.952278129049894,88.53654606981311,210.9423823035042,33.69826575862336,66.2358448892355,40.21456002399529,13.443810428334572,190.98868381810635,68.8525632086596,120.96611283647913,1
45.04731837434656,103.02635465239034,176.3837436938231,20.453219562463538,67.95396728317816,43.083895234832674,17.34362028654769,220.3462098842563,68.79014154557007,128.56418541905808,0
47.16851135198614,92.45724149980641,222.28643389337745,36.59151162426335,89.3898001468105,44.90010752935428,17.99619526697557,229.37355391981063,50.53509204011572,107.78395768510214,1
50.498256825438204,99.35861653407008,214.3076263088249,30.363402621646706,69.11839172189403,46.047185702631516,13.367690021943911,222.90172862487694,58.17839416142076,128.55729129119536,1
47.482621729419,103.2876241030348,214.3637145141587,27.9425342771891,88.24966601645836,45.684790222955456,12.089890789818895,239.647977541503,62.812116825840654,134.91621792311378,0
42.24668284466934,103.21357215450273,208.76951477619454,29.553829228892756,73.05551040895307,48.05204042655806,15.60392180034353,218.88482005362215,57.26993251977416,138.30825905896847,0
50.34281487403014,104.21920754235285,200.3923331538798,29.812146775102594,75.01830348914804,50.90687656749216,13.905184954466254,217.23172836721082,65.85021332287798,150.2033144197305,0
44.688481431369475,116.13711269058646,213.4572247193364,21.343993482775375,83.56292128183944,47.748438809556774,18.737206438326005,228.88494320520016,62.811920179102756,123.6614766525358,1
52.36796215317591,104.5353430151398,211.83628267482757,37.47469113726618,85.17513937550925,48.17509866456453,15.069615080999665,221.48970722427023,78.32561240356013,124.10866630270769,0
45.402878828830985,97.55843364709351,192.91918578117952,30.20662816135309,74.1134995177673,33.92443783277466,13.395601183929642,214.14386892579293,44.69720864070212,97.15241303739228,0
57.7496720250877,109.64087168288357,188.52796454206197,32.21501065223688,71.89405557182769,45.35159389415976,12.705680977976577,227.7421605937957,58.775640102526026,112.02882898292363,1
46.08373353831882,111.89470488924641,202.03712590523975,34.757748852870215,74.55263641182229,48.35655283601126,17.17980991818166,210.2120756017503,50.91497488487809,117.1037688899008,1
48.38969241897162,87.72392184863007,230.98040302990375,24.894187712198498,77.70366022585695,50.10258836199315,13.857632051831628,210.83234271971008,66.04107455439043,135.75479328414534,1
54.06758608684835,105.97400069849859,175.21785848692198,32.367359495176146,82.13042949495804,40.153544580363445,15.087657598920856,212.0800896735158,43.828281099544554,110.83498313865556,0
43.84567841783022,107.01172742310898,170.6494946849512,28.661794545506034,75.03383887195321,40.38672507577949,16.91160549022496,240.2960374024961,63.46312710224887,131.94510029623248,0
51.13729967302065,97.02436496640009,203.29521682473035,34.23385387608247,79.95109038418524,40.98129527301481,14.03148329613834,171.6847546602143,53.69951568651659,119.9756742455493,0
56.53571377141214,113.75706813311619,201.01775403712037,19.363862898242523,88.10687785816752,48.7548972992394,14.908142342519678,225.93398252144414,52.65838133878986,117.34247827327857,1
41.96258382719386,98.49944412967473,203.46683328740818,29.504528498793654,78.05047689811828,52.23716738446946,14.96686318035496,220.51407721300333,45.53501796459312,123.73340953699885,0
50.92316929266152,101.25576453471542,204.87906395817,26.98589672108019,77.49322284803823,42.14777924895879,16.366649023032185,194.7869431114282,55.34924053798994,114.13265441620736,0
51.29941397124212,98.26928175716131,195.5359549073039,32.16131475317078,62.84871339927946,51.35573619538934,16.181488671020652,224.64590168704004,70.84500530290926,113.56444127861002,0
53.909114358886555,100.15579047581467,229.79726877204163,32.35022093684101,53.95415890536749,45.86435866415216,14.559772537490343,227.136279877473,59.7481131647052,94.42821141314829,0
43.81524644560959,89.03724913104799,167.9819204304697,26.46187052588987,78.10700583384134,44.129999559862945,15.127298122993036,228.844588470361,66.27680417874474,116.28068689008165,0
43.39771693457862,85.59949117405705,183.43005950439508,26.43913067911978,74.24140614975302,43.520310391274215,14.256441976953024,180.22257905432576,76.64641821966275,112.8004778077691,0
52.60970782808449,115.94505063224972,197.93490479701904,29.446673157213354,70.88173860068207,50.226279552215104,12.044775186161111,240.49584117781657,62.63755584822576,112.26028515976381,1
51.48492336616593,91.53038651681672,167.13622377691667,25.516788863423958,76.94824163349075,47.27904471750949,15.515201714796259,208.9339494297274,54.412004279376596,126.2530959388506,1
51.252464251729386,90.08607650543692,196.48291191135857,34.209918477260636,74.51677016642473,60.93077799353346,18.784383521666136,230.29851620129764,64.6725221518279,129.87947929185765,0
51.73224104748488,78.46609886396286,233.22940331456036,28.15396399776277,84.02224200507119,39.03442749901873,13.232561718617875,231.1161067102343,54.55703853685708,123.4829175696349,0
46.59987639210755,93.61038252310497,200.41772976591923,15.465058903391792,75.68888694607182,48.62671191420983,13.453940580794594,206.8495437157106,54.955773167028305,134.9312278567421,0
51.16126848580502,86.76910206592501,204.61401811437366,28.12588971689097,69.02461371943866,41.29559293131941,13.258544456712517,229.90689928527325,44.80107200381015,128.63342888745547,0
51.46536236649341,116.4201516013637,174.7967046965484,24.80728089578014,82.9213299116743,38.91499109107949,16.449183557446243,214.21760138631464,69.26257491084392,115.57415715291536,1
46.42824290986816,110.09817089342634,187.67277183921044,21.843620922695273,73.26295140043038,44.923930040755195,15.89697090839288,188.92934230992765,56.139974243505606,113.0571557142843,1
59.328872555723784,93.11849654822277,192.49607239352127,23.812866808887136,79.21229346937845,45.96146735584925,14.682924615167087,237.5161288829167,61.82098245815862,124.6923335515027,1
52.36916460455894,122.52435805344308,193.64569806487532,30.547042359164852,71.18071435045759,65.42721488542065,13.16396187672207,208.3743255547564,49.64038071393361,128.60650664852852,1
44.04348251398676,109.81765486991594,225.63287590007536,36.643204141241156,69.80138491602051,43.71097929021759,15.184753583279848,207.1825980589292,64.35947629715473,140.96766460547246,1
53.28276804316915,96.75168616491378,211.1538212145025,31.565922369324902,75.67334584148557,37.08874889360722,11.870755745328392,213.95401197944918,52.38058761864916,137.86759567410144,0
45.126591648863396,75.00594285126427,177.77084086125936,26.967483058921303,75.10262914834948,46.9110750224607,15.286853133714986,224.08355087991083,58.58291278298176,111.87790490239246,0
53.93542301871226,122.90942572590743,204.9300955686401,32.279520975853515,78.83861628293467,30.47751973717542,16.743048772175868,219.14094383766846,68.77826031239125,118.46990579809108,1
55.79297789503702,86.10427533236404,209.9644349699357,27.70454844890504,72.85083397352206,44.35630252177014,12.497601726732643,228.22100387060755,67.9075931223253,130.06526707376656,1
45.89658840824145,83.54601253043108,222.80298077042534,26.526998154184277,60.30912172983682,45.112176976066124,11.934963446340673,199.90765950207012,59.7796992748306,136.01996667088457,0
54.816880646221605,110.2257043200964,231.61081373136747,24.228186658835078,71.53780893129289,50.56220268061648,18.158875783389718,208.864204443539,42.31868967293282,134.08454203057187,1
52.063904634682494,124.39752406339272,179.69811616344262,21.240855966241405,81.35054773715052,51.81535574599493,13.77648072099083,218.260043915177,89.92810570060641,119.0418325075298,1
54.11030079997245,113.84272818510519,183.78284977579324,28.050381467202772,72.62099136605515,41.47501266764598,17.271895691887643,248.46830938988057,77.45858970273136,101.18966021357225,1
59.48396491326974,105.6390912005236,174.84844282170766,30.79026744960066,73.02893277988362,43.94570189759047,14.692004669604337,218.29281192379364,67.22674824888298,105.01595435631613,1
48.77305941998565,105.94754341665286,195.31960281786039,29.51688164992555,82.8910120472475,39.6371541857253,14.676090366117345,236.27833395492448,52.46796218409029,124.08950271479121,1
46.23131917821255,108.53415558780307,209.3271674889267,27.920165360263205,69.30421418192861,37.10356211634614,15.87682539899329,220.57832753176476,58.86407838298035,125.13338369136518,0
